arm,doc_id,field,truth_present,truth_value,predicted_value,abstained,emitted,confidence,grounded,requires_normalisation,strict_correct,canonical_correct,span_exact,span_iou,n_iters,reason,seed
heuristic,1504,total,True,"EUR 24,862.79","EUR 24,862.79",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1505,invoice_id,True,DOC-09107,DOC-09107,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1505,invoice_date,True,2023-04-03,2023-04-03,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1505,due_date,True,2023-06-02,"Jun 2, 2023",False,True,1.0,True,True,False,True,True,1.0,0,,1
heuristic,1505,vendor_name,True,Juniper Systems Inc,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1505,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1505,subtotal,True,"$27,787.13","$27,787.13",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1505,tax,True,"$1,389.36","$1,389.36",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1505,total,True,"$29,176.49","$29,176.49",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1506,invoice_id,True,IN-82246,IN-82246,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1506,invoice_date,True,2024-11-18,2024-11-18,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1506,due_date,True,2025-01-17,2025-01-17,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1506,vendor_name,True,Larchmont Fabrication LLC,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1506,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1506,subtotal,True,$ 19162.89,$ 19162.89,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1506,tax,True,$ 1916.29,$ 1916.29,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1506,total,True,$ 21079.18,$ 21079.18,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1507,invoice_id,True,IN-50561,IN-50561,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1507,invoice_date,True,2024-10-17,2024-10-17,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1507,due_date,True,2024-12-01,2024-12-01,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1507,vendor_name,True,Delphi Technical PLC,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1507,po_number,True,ORD-09864,ORD-09864,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1507,subtotal,True,"$21,134.37","$21,134.37",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1507,tax,True,"$1,056.72","$1,056.72",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1507,total,True,"$22,191.09","$22,191.09",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1508,invoice_id,True,BILL-16869,BILL-16869,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1508,invoice_date,True,2025-05-02,2nd of May 2025,False,True,1.0,True,True,False,True,True,1.0,0,,1
heuristic,1508,due_date,True,2025-05-16,"May 16, 2025",False,True,1.0,True,True,False,True,True,1.0,0,,1
heuristic,1508,vendor_name,True,Kestrel Supply GmbH,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1508,po_number,True,PO-78197,PO-78197,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1508,subtotal,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1508,tax,True,"EUR 1,883.85","EUR 1,883.85",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1508,total,True,"EUR 20,722.39","EUR 20,722.39",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1509,invoice_id,True,IN-94740,IN-94740,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1509,invoice_date,True,2023-02-13,2023-03-15,False,True,1.0,True,False,False,False,False,0.0,0,,1
heuristic,1509,due_date,True,2023-03-15,2023-03-15,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1509,vendor_name,True,Halcyon Materials LLC,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1509,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1509,subtotal,True,"EUR 21,537.85","EUR 21,537.85",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1509,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1509,total,True,"EUR 25,845.42","EUR 25,845.42",False,True,0.43795620437956206,True,False,True,True,True,1.0,0,,1
heuristic,1510,invoice_id,True,INV-45558,INV-45558,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,1
heuristic,1510,invoice_date,True,2023-05-19,2023-05-19,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1510,due_date,True,2023-06-02,2023-06-02,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1510,vendor_name,True,Juniper Fabrication,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1510,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1510,subtotal,True,"$19,231.48","$19,231.48",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1510,tax,True,"$3,846.30","$3,846.30",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1510,total,True,"$23,077.78","$23,077.78",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1511,invoice_id,True,INV-86135,INV-86135,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1511,invoice_date,True,2023-02-20,2023-02-20,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1511,due_date,True,2023-04-06,2023-04-06,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1511,vendor_name,True,Corvus Components,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1511,po_number,True,ORD-36521,ORD-36521,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1511,subtotal,True,"21,735.43","21,735.43",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1511,tax,True,"4,347.09","4,347.09",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1511,total,True,"26,082.52","26,082.52",False,True,0.27272727272727276,True,False,True,True,True,1.0,1,,1
heuristic,1512,invoice_id,True,DOC-41673,DOC-41673,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1512,invoice_date,True,2023-04-24,2023-04-24,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1512,due_date,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1512,vendor_name,True,Bluecrest Trading,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1512,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1512,subtotal,True,$ 26267.57,$ 26267.57,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1512,tax,True,$ 5253.51,$ 5253.51,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1512,total,True,$ 31521.08,$ 31521.08,False,True,0.27272727272727276,True,False,True,True,True,1.0,1,,1
heuristic,1513,invoice_id,True,DOC-69689,DOC-69689,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1513,invoice_date,True,2024-07-01,2024-07-01,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1513,due_date,True,2024-08-15,2024-08-15,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1513,vendor_name,True,Northwind Fabrication PLC,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1513,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1513,subtotal,True,"$31,760.55","$31,760.55",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1513,tax,True,"$3,176.06","$3,176.06",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1513,total,True,"$34,936.61","$34,936.61",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1514,invoice_id,True,IN-47853,IN-47853,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1514,invoice_date,True,2024-01-25,2024-01-25,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1514,due_date,True,2024-03-10,2024-03-10,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1514,vendor_name,True,Aldergate Components,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1514,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1514,subtotal,True,"EUR 29,075.55","EUR 29,075.55",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1514,tax,True,"EUR 1,453.78","EUR 1,453.78",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1514,total,True,"EUR 30,529.33","EUR 30,529.33",False,True,0.48,True,False,True,True,True,1.0,0,,1
heuristic,1515,invoice_id,True,INV-13745,INV-13745,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1515,invoice_date,True,2025-03-24,2025-03-24,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1515,due_date,True,2025-04-23,2025-04-23,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1515,vendor_name,True,Silverpine Systems,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1515,po_number,True,ORD-48338,ORD-48338,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1515,subtotal,True,$ 29248.14,$ 29248.14,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1515,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1515,total,True,$ 35097.77,$ 35097.77,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1516,invoice_id,True,INV-44978,INV-44978,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1516,invoice_date,True,2024-09-16,2024-09-16,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1516,due_date,True,2024-10-07,2024-10-07,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1516,vendor_name,True,Ironvale Logistics,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1516,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1516,subtotal,True,"EUR 22,749.65","EUR 22,749.65",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1516,tax,True,"EUR 2,274.96","EUR 2,274.96",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1516,total,True,"EUR 25,024.61","EUR 25,024.61",False,True,0.48,True,False,True,True,True,1.0,0,,1
heuristic,1517,invoice_id,True,BILL-94564,BILL-94564,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1517,invoice_date,True,2023-10-06,2023-10-06,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1517,due_date,True,2023-10-20,2023-10-20,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1517,vendor_name,True,Redgate Materials LLC,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1517,po_number,True,PO-92656,PO-92656,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1517,subtotal,True,"$29,844.67","$29,844.67",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1517,tax,True,"$2,984.47","$2,984.47",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1517,total,True,"$32,829.14","$32,829.14",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1518,invoice_id,True,IN-29909,IN-29909,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1518,invoice_date,True,2024-09-30,2024-09-30,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1518,due_date,True,2024-10-14,"Oct 14, 2024",False,True,1.0,True,True,False,True,True,1.0,0,,1
heuristic,1518,vendor_name,True,Delphi Fabrication PLC,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1518,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1518,subtotal,True,"23,402.75","23,402.75",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1518,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1518,total,True,"25,743.03","23,402.75",False,True,0.6666666666666666,True,False,False,False,False,0.0,0,,1
heuristic,1519,invoice_id,True,IN-31082,IN-31082,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1519,invoice_date,True,2023-07-20,2023-07-20,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1519,due_date,True,2023-08-10,10/08/2023,False,True,1.0,True,True,False,True,True,1.0,0,,1
heuristic,1519,vendor_name,True,Silverpine Fabrication,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1519,po_number,True,PO-74839,PO-74839,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1519,subtotal,True,"EUR 19,717.99","EUR 19,717.99",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1519,tax,True,EUR 985.90,EUR 985.90,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1519,total,True,"EUR 20,703.89","EUR 20,703.89",False,True,0.48,True,False,True,True,True,1.0,0,,1
heuristic,1520,invoice_id,True,INV-84854,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1520,invoice_date,True,2024-09-19,2024-10-03,False,True,0.6666666666666666,True,False,False,False,False,0.0,0,,1
heuristic,1520,due_date,True,2024-10-03,2024-10-03,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1520,vendor_name,True,Thornbury Trading,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1520,po_number,True,ORD-49950,ORD-49950,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1520,subtotal,True,"$17,958.97","$17,958.97",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1520,tax,True,"$3,591.79","$3,591.79",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1520,total,True,"$21,550.76","$21,550.76",False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,1
heuristic,1521,invoice_id,True,DOC-83788,DOC-83788,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1521,invoice_date,True,2023-07-22,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1521,due_date,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1521,vendor_name,True,Quarry Components PLC,Components,False,True,0.6666666666666666,True,False,False,False,False,0.39379890786597893,0,,1
heuristic,1521,po_number,True,PO-10586,PO-10586,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1521,subtotal,True,GBP 28633.95,GBP 28633.95,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1521,tax,True,GBP 2863.40,2863.40,False,True,0.18181818181818182,True,False,False,True,True,1.0,2,,1
heuristic,1521,total,True,GBP 31497.35,GBP 31497.35,False,True,0.27272727272727276,True,False,True,True,True,1.0,1,,1
heuristic,1522,invoice_id,True,BILL-51871,BILL-51871,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1522,invoice_date,True,2023-11-06,2023-11-06,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1522,due_date,True,2024-01-05,"Jan 5, 2024",False,True,1.0,True,True,False,True,True,1.0,0,,1
heuristic,1522,vendor_name,True,Corvus Components,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1522,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1522,subtotal,True,"$11,743.61","$11,743.61",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1522,tax,True,"$2,348.72","$2,348.72",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1522,total,True,"$14,092.33","$14,092.33",False,True,0.27272727272727276,True,False,True,True,True,1.0,1,,1
heuristic,1523,invoice_id,True,DOC-78579,DOC-78579,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1523,invoice_date,True,2023-03-23,23/03/2023,False,True,1.0,True,True,False,True,True,1.0,0,,1
heuristic,1523,due_date,True,2023-04-13,2023-04-13,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1523,vendor_name,True,Orchard Fabrication PLC,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1523,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1523,subtotal,True,$ 19906.49,$ 19906.49,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1523,tax,True,$ 3981.30,$ 3981.30,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1523,total,True,$ 23887.79,$ 23887.79,False,True,0.48,True,False,True,True,True,1.0,0,,1
heuristic,1524,invoice_id,True,INV-50408,INV-50408,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1524,invoice_date,True,2023-05-24,24/05/2023,False,True,1.0,True,True,False,True,True,1.0,0,,1
heuristic,1524,due_date,True,2023-07-23,2023-07-23,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1524,vendor_name,True,Meridian Industrial Inc,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1524,po_number,True,PO-96436,PO-96436,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1524,subtotal,True,"28,008.01","28,008.01",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1524,tax,True,"2,800.80","2,800.80",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1524,total,True,"30,808.81","30,808.81",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1525,invoice_id,True,INV-44807,INV-44807,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1525,invoice_date,True,2024-01-19,19th of January 2024,False,True,1.0,True,True,False,True,True,1.0,0,,1
heuristic,1525,due_date,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1525,vendor_name,True,Meridian Fabrication,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1525,po_number,True,PO-77943,PO-77943,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1525,subtotal,True,"$12,512.68","$12,512.68",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1525,tax,True,$625.63,$625.63,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1525,total,True,"$13,138.31","$13,138.31",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1526,invoice_id,True,BILL-36098,BILL-36098,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,1
heuristic,1526,invoice_date,True,2023-01-05,2023-01-05,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1526,due_date,True,2023-01-26,2023-01-26,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1526,vendor_name,True,Kestrel Fabrication,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1526,po_number,True,ORD-17385,ORD-17385,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1526,subtotal,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1526,tax,True,GBP 888.43,GBP 888.43,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1526,total,True,GBP 9772.76,GBP 9772.76,False,True,0.48,True,False,True,True,True,1.0,0,,1
heuristic,1527,invoice_id,True,INV-70331,INV-70331,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1527,invoice_date,True,2024-04-05,2024-04-05,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1527,due_date,True,2024-06-04,2024-06-04,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1527,vendor_name,True,Norwood Materials,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1527,po_number,True,ORD-15334,ORD-15334,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1527,subtotal,True,"19,509.08","19,509.08",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1527,tax,True,"1,950.91","1,950.91",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1527,total,True,"21,459.99","21,459.99",False,True,0.3333333333333333,True,False,True,True,True,1.0,1,,1
heuristic,1528,invoice_id,True,DOC-96677,DOC-96677,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1528,invoice_date,True,2024-10-09,2024-10-09,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1528,due_date,True,2024-12-08,2024-12-08,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1528,vendor_name,True,Aldergate Logistics Co,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1528,po_number,True,ORD-98851,ORD-98851,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1528,subtotal,True,"$18,215.22",,True,False,1.0,False,False,False,False,False,,0,arithmetic_failed,1
heuristic,1528,tax,True,"$3,643.04",,True,False,1.0,False,False,False,False,False,,0,arithmetic_failed,1
heuristic,1528,total,True,"$21,858.26",,True,False,1.0,False,False,False,False,False,,0,arithmetic_failed,1
heuristic,1529,invoice_id,True,INV-44939,INV-44939,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1529,invoice_date,True,2023-09-14,2023-09-14,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1529,due_date,True,2023-09-28,2023-09-28,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1529,vendor_name,True,Bluecrest Industrial SA,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1529,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,1
heuristic,1529,subtotal,True,"36,595.49","36,595.49",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1529,tax,True,"7,319.10","7,319.10",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1529,total,True,"43,914.59","43,914.59",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1530,invoice_id,True,IN-81236,IN-81236,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
heuristic,1530,invoice_date,True,2023-07-24,"Jul 24, 2023",False,True,1.0,True,True,False,True,True,1.0,0,,1
heuristic,1530,due_date,True,2023-09-22,2023-09-22,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1530,vendor_name,True,Kestrel Components,,True,False,,False,False,False,False,False,,0,no_candidate,1
heuristic,1530,po_number,True,PO-66242,PO-66242,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1530,subtotal,True,"$16,370.89","$16,370.89",False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1530,tax,True,$818.54,$818.54,False,True,1.0,True,False,True,True,True,1.0,0,,1
heuristic,1530,total,True,"$17,189.43","$17,189.43",False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,1
heuristic,1531,invoice_id,True,BILL-95736,BILL-95736,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,1
