arm,doc_id,field,truth_present,truth_value,predicted_value,abstained,emitted,confidence,grounded,requires_normalisation,strict_correct,canonical_correct,span_exact,span_iou,n_iters,reason,seed
heuristic,1507,tax,True,GBP 4122.09,GBP 4122.09,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1507,total,True,GBP 24732.52,GBP 24732.52,False,True,0.43795620437956206,True,False,True,True,True,1.0,0,,2
heuristic,1508,invoice_id,True,BILL-54115,BILL-54115,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1508,invoice_date,True,2024-03-02,2024-03-02,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1508,due_date,True,2024-03-23,23/03/2024,False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1508,vendor_name,True,Eastbrook Supply,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1508,po_number,True,PO-58496,PO-58496,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1508,subtotal,True,"$27,490.90","$27,490.90",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1508,tax,True,"$2,749.09",,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1508,total,True,"$30,239.99","$27,490.90",False,True,0.6666666666666666,True,False,False,False,False,0.0,0,,2
heuristic,1509,invoice_id,True,BILL-77751,BILL-77751,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1509,invoice_date,True,2023-10-06,"Oct 6, 2023",False,True,0.6666666666666666,True,True,False,True,True,1.0,0,,2
heuristic,1509,due_date,True,2023-12-05,"Dec 5, 2023",False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1509,vendor_name,True,Corvus Materials,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1509,po_number,True,ORD-02467,ORD-02467,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1509,subtotal,True,GBP 26866.55,GBP 26866.55,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1509,tax,True,GBP 1343.33,GBP 1343.33,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1509,total,True,GBP 28209.88,GBP 28209.88,False,True,0.43795620437956206,True,False,True,True,True,1.0,0,,2
heuristic,1510,invoice_id,True,INV-59237,INV-59237,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1510,invoice_date,True,2024-07-01,01/07/2024,False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1510,due_date,True,2024-08-30,2024-08-30,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1510,vendor_name,True,Silverpine Supply LLC,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1510,po_number,True,ORD-70161,ORD-70161,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1510,subtotal,True,"$20,682.53","$20,682.53",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1510,tax,True,"$4,136.51","$4,136.51",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1510,total,True,"$24,819.04","$24,819.04",False,True,0.3333333333333333,True,False,True,True,True,1.0,1,,2
heuristic,1511,invoice_id,True,INV-85601,INV-85601,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1511,invoice_date,True,2023-04-02,2023-04-02,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1511,due_date,True,2023-06-01,2023-06-01,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1511,vendor_name,True,Larchmont Components Ltd,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1511,po_number,True,ORD-87323,ORD-87323,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1511,subtotal,True,$ 23437.21,23437.21,False,True,0.6666666666666666,True,False,False,True,True,1.0,0,,2
heuristic,1511,tax,True,$ 2343.72,$ 2343.72,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1511,total,True,$ 25780.93,$ 25780.93,False,True,0.43795620437956206,True,False,True,True,True,1.0,0,,2
heuristic,1512,invoice_id,True,DOC-81210,DOC-81210,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,2
heuristic,1512,invoice_date,True,2023-08-04,2023-08-04,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1512,due_date,True,2023-08-25,2023-08-25,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1512,vendor_name,True,Meridian Supply,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1512,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,2
heuristic,1512,subtotal,True,$ 32281.25,$ 32281.25,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1512,tax,True,$ 3228.12,$ 3228.12,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1512,total,True,$ 35509.37,$ 35509.37,False,True,0.48,True,False,True,True,True,1.0,0,,2
heuristic,1513,invoice_id,True,IN-15604,IN-15604,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1513,invoice_date,True,2024-02-25,2024-02-25,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1513,due_date,True,2024-03-10,2024-03-10,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1513,vendor_name,True,Westfield Instruments,Instruments,False,True,1.0,True,False,False,False,False,0.4958043913095999,0,,2
heuristic,1513,po_number,True,ORD-43137,ORD-43137,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1513,subtotal,True,GBP 41288.54,GBP 41288.54,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1513,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,2
heuristic,1513,total,True,GBP 45417.39,GBP 41288.54,False,True,0.43795620437956206,True,False,False,False,False,0.0,0,,2
heuristic,1514,invoice_id,True,DOC-03508,DOC-03508,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1514,invoice_date,True,2023-03-22,2023-03-22,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1514,due_date,True,2023-04-12,12/04/2023,False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1514,vendor_name,True,Quarry Materials GmbH,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1514,po_number,True,PO-05688,PO-05688,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1514,subtotal,True,GBP 27400.52,GBP 27400.52,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1514,tax,True,GBP 2740.05,GBP 2740.05,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1514,total,True,GBP 30140.57,GBP 30140.57,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1515,invoice_id,True,INV-61648,INV-61648,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1515,invoice_date,True,2023-02-02,2023-02-02,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1515,due_date,True,2023-04-03,2023-04-03,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1515,vendor_name,True,Norwood Supply Co,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1515,po_number,True,PO-65884,PO-65884,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1515,subtotal,True,GBP 23579.94,GBP 23579.94,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1515,tax,True,GBP 2357.99,GBP 2357.99,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1515,total,True,GBP 25937.93,GBP 25937.93,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1516,invoice_id,True,INV-71558,INV-71558,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1516,invoice_date,True,2024-12-09,2024-12-09,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1516,due_date,True,2025-01-08,8th of January 2025,False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1516,vendor_name,True,Westfield Industrial PLC,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1516,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,2
heuristic,1516,subtotal,True,GBP 22307.63,GBP 22307.63,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1516,tax,False,,,True,False,,False,False,True,True,False,,0,no_candidate,2
heuristic,1516,total,True,GBP 24538.39,GBP 24538.39,False,True,0.48,True,False,True,True,True,1.0,0,,2
heuristic,1517,invoice_id,True,BILL-65258,BILL-65258,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,2
heuristic,1517,invoice_date,True,2023-03-23,23/03/2023,False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1517,due_date,True,2023-05-07,2023-05-07,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1517,vendor_name,True,Granite Supply PLC,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1517,po_number,True,PO-38891,PO-38891,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1517,subtotal,False,,,True,False,,False,False,True,True,False,,0,no_candidate,2
heuristic,1517,tax,True,"EUR 1,724.19","EUR 1,724.19",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1517,total,True,"EUR 18,966.13","EUR 18,966.13",False,True,0.48,True,False,True,True,True,1.0,0,,2
heuristic,1518,invoice_id,True,BILL-28521,BILL-28521,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1518,invoice_date,True,2023-12-22,2023-12-22,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1518,due_date,True,2024-02-05,2024-02-05,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1518,vendor_name,True,Granite Instruments Inc,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1518,po_number,True,ORD-17439,ORD-17439,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1518,subtotal,True,"EUR 38,336.63","EUR 38,336.63",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1518,tax,True,"EUR 7,667.33","EUR 7,667.33",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1518,total,True,"EUR 46,003.96","EUR 46,003.96",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1519,invoice_id,True,IN-55211,IN-55211,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1519,invoice_date,True,2023-12-06,2023-12-06,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1519,due_date,True,2023-12-20,2023-12-20,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1519,vendor_name,True,Larchmont Systems,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1519,po_number,True,ORD-23321,ORD-23321,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1519,subtotal,True,"EUR 30,866.13","EUR 30,866.13",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1519,tax,True,"EUR 3,086.61","EUR 3,086.61",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1519,total,True,"EUR 33,952.74","EUR 33,952.74",False,True,0.24,True,False,True,True,True,1.0,1,,2
heuristic,1520,invoice_id,True,DOC-49229,DOC-49229,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,2
heuristic,1520,invoice_date,True,2023-07-24,2023-07-24,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1520,due_date,True,2023-09-07,2023-09-07,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1520,vendor_name,True,Bluecrest Components SA,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1520,po_number,True,ORD-09629,ORD-09629,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1520,subtotal,True,"31,792.99","31,792.99",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1520,tax,True,"6,358.60","6,358.60",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1520,total,True,"38,151.59","38,151.59",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1521,invoice_id,True,DOC-68998,DOC-68998,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1521,invoice_date,True,2023-08-18,2023-08-18,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1521,due_date,False,,,True,False,,False,False,True,True,False,,0,no_candidate,2
heuristic,1521,vendor_name,True,Vantage Instruments,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1521,po_number,True,PO-40857,PO-40857,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1521,subtotal,True,"22,399.66","22,399.66",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1521,tax,True,"4,479.93","4,479.93",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1521,total,True,"26,879.59","26,879.59",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1522,invoice_id,True,BILL-48720,BILL-48720,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1522,invoice_date,True,2025-05-30,"May 30, 2025",False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1522,due_date,True,2025-07-14,2025-07-14,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1522,vendor_name,True,Redgate Instruments,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1522,po_number,True,PO-03972,PO-03972,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1522,subtotal,True,"$18,443.19","$18,443.19",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1522,tax,True,"$3,688.64","$3,688.64",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1522,total,True,"$22,131.83","$22,131.83",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1523,invoice_id,True,INV-91990,INV-91990,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1523,invoice_date,True,2024-06-09,2024-06-09,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1523,due_date,True,2024-06-23,2024-06-23,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1523,vendor_name,True,Redgate Analytics,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1523,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,2
heuristic,1523,subtotal,True,"30,982.04","30,982.04",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1523,tax,True,"1,549.10","1,549.10",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1523,total,True,"32,531.14","32,531.14",False,True,0.3333333333333333,True,False,True,True,True,1.0,1,,2
heuristic,1524,invoice_id,True,BILL-10827,BILL-10827,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1524,invoice_date,True,2023-02-15,15/02/2023,False,True,0.6666666666666666,True,True,False,True,True,1.0,0,,2
heuristic,1524,due_date,True,2023-03-17,"Mar 17, 2023",False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1524,vendor_name,True,Westfield Instruments SA,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1524,po_number,True,PO-22810,PO-22810,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1524,subtotal,True,"$21,907.24","$21,907.24",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1524,tax,True,"$4,381.45","$4,381.45",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1524,total,True,"$26,288.69","$26,288.69",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1525,invoice_id,True,IN-82580,IN-82580,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1525,invoice_date,True,2023-10-18,18th of October 2023,False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1525,due_date,True,2023-11-01,1st of November 2023,False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1525,vendor_name,True,Norwood Components LLC,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1525,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,2
heuristic,1525,subtotal,True,$ 13750.82,$ 13750.82,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1525,tax,True,$ 1375.08,1375.08,False,True,0.6666666666666666,True,False,False,True,True,1.0,0,,2
heuristic,1525,total,True,$ 15125.90,$ 15125.90,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1526,invoice_id,True,BILL-73092,BILL-73092,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1526,invoice_date,True,2024-12-01,01/12/2024,False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1526,due_date,True,2024-12-31,2024-12-31,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1526,vendor_name,True,Redgate Technical Ltd,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1526,po_number,True,PO-09433,PO-09433,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1526,subtotal,True,"24,768.66","24,768.66",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1526,tax,True,"2,476.87","2,476.87",False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1526,total,True,"27,245.53","27,245.53",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1527,invoice_id,True,INV-84846,INV-84846,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1527,invoice_date,True,2023-09-01,2023-09-01,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1527,due_date,True,2023-09-22,"Sep 22, 2023",False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1527,vendor_name,True,Redgate Industrial Co,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1527,po_number,True,ORD-72321,ORD-72321,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1527,subtotal,True,GBP 18635.73,18635.73,False,True,1.0,True,False,False,True,True,1.0,0,,2
heuristic,1527,tax,True,GBP 931.79,GBP 931.79,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1527,total,True,GBP 19567.52,GBP 19567.52,False,True,0.43795620437956206,True,False,True,True,True,1.0,0,,2
heuristic,1528,invoice_id,True,DOC-45303,DOC-45303,False,True,0.5454545454545455,True,False,True,True,True,1.0,0,,2
heuristic,1528,invoice_date,True,2024-10-11,2024-10-11,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1528,due_date,True,2024-11-01,2024-11-01,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1528,vendor_name,True,Juniper Trading GmbH,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1528,po_number,True,ORD-92617,ORD-92617,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1528,subtotal,True,"18,660.75",,True,False,1.0,False,False,False,False,False,,0,arithmetic_failed,2
heuristic,1528,tax,True,"1,866.08",,True,False,1.0,False,False,False,False,False,,0,arithmetic_failed,2
heuristic,1528,total,True,"20,526.83",,True,False,1.0,False,False,False,False,False,,0,arithmetic_failed,2
heuristic,1529,invoice_id,True,IN-48893,IN-48893,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1529,invoice_date,True,2024-01-06,20/01/2024,False,True,0.6666666666666666,True,False,False,False,False,0.0,0,,2
heuristic,1529,due_date,True,2024-01-20,20/01/2024,False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1529,vendor_name,True,Fairmount Materials GmbH,,True,False,,False,False,False,False,False,,0,no_candidate,2
heuristic,1529,po_number,False,,,True,False,,False,False,True,True,False,,0,no_candidate,2
heuristic,1529,subtotal,True,"EUR 8,367.17","EUR 8,367.17",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1529,tax,True,EUR 836.72,EUR 836.72,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1529,total,True,"EUR 9,203.89","EUR 9,203.89",False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1530,invoice_id,True,DOC-28066,DOC-28066,False,True,0.6666666666666666,True,False,True,True,True,1.0,0,,2
heuristic,1530,invoice_date,True,2024-07-09,2024-07-09,False,True,1.0,True,False,True,True,True,1.0,0,,2
heuristic,1530,due_date,True,2024-09-07,7th of September 2024,False,True,1.0,True,True,False,True,True,1.0,0,,2
heuristic,1530,vendor_name,True,Quarry Systems PLC,,True,False,,False,False,False,False,False,,0,no_candidate,2
